,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_categories,relative_attendance_categories,year_tournament,short_stage_name
75,76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-44,Mexico,MEX,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,36000,13470.0,5,0,37,few,half,1954,group stage
76,77,WC-1954,1954 FIFA World Cup,M-1954-02,Yugoslavia v France,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-84,Yugoslavia,YUG,T-28,France,FRA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,50000,16000.0,1,0,32,few,half,1954,group stage
77,78,WC-1954,1954 FIFA World Cup,M-1954-03,Austria v Scotland,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-62,Scotland,SCO,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,25000.0,1,0,71,few,three quarter,1954,group stage
78,79,WC-1954,1954 FIFA World Cup,M-1954-04,Uruguay v Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-81,Uruguay,URY,T-20,Czechoslovakia,CSK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,20500.0,2,0,32,few,half,1954,group stage
79,80,WC-1954,1954 FIFA World Cup,M-1954-05,Switzerland v Italy,group stage,Group 4,1,0,0,0,1954-06-17,17:50,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,50000,43000.0,3,1,86,meduim,almost full,1954,group stage
80,81,WC-1954,1954 FIFA World Cup,M-1954-06,Hungary v South Korea,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-34,Hungary,HUN,T-69,South Korea,KOR,9–0,9,0,9,-9,0,0,0-0,0,0,home team win,1,0,0,35000,13000.0,9,0,37,few,half,1954,group stage
81,82,WC-1954,1954 FIFA World Cup,M-1954-07,West Germany v Turkey,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,65000,14000.0,5,0,22,few,quarter,1954,group stage
82,83,WC-1954,1954 FIFA World Cup,M-1954-08,England v Belgium,group stage,Group 4,1,0,0,0,1954-06-17,18:10,S-176,St. Jakob Stadium,Basel,Switzerland,T-27,England,ENG,T-06,Belgium,BEL,4–4,4,4,0,0,1,0,0-0,0,0,draw,0,0,1,55000,14000.0,8,0,25,few,quarter,1954,group stage
83,84,WC-1954,1954 FIFA World Cup,M-1954-09,Uruguay v Scotland,group stage,Group 3,1,0,0,0,1954-06-19,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-62,Scotland,SCO,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,55000,34000.0,7,0,62,meduim,three quarter,1954,group stage
84,85,WC-1954,1954 FIFA World Cup,M-1954-10,Brazil v Yugoslavia,group stage,Group 1,1,0,0,0,1954-06-19,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,1–1,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,50000,24637.0,2,0,49,few,half,1954,group stage
85,86,WC-1954,1954 FIFA World Cup,M-1954-11,Austria v Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-19,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-20,Czechoslovakia,CSK,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,35000,26000.0,5,0,74,meduim,three quarter,1954,group stage
86,87,WC-1954,1954 FIFA World Cup,M-1954-12,France v Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-178,Charmilles Stadium,Geneva,Switzerland,T-28,France,FRA,T-44,Mexico,MEX,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,36000,19000.0,5,0,53,few,three quarter,1954,group stage
87,88,WC-1954,1954 FIFA World Cup,M-1954-13,Hungary v West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-34,Hungary,HUN,T-83,West Germany,DEU,8–3,8,3,5,-5,0,0,0-0,0,0,home team win,1,0,0,55000,4000.0,11,0,7,too few,quarter,1954,group stage
88,89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,KOR,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,36000,4000.0,7,0,11,too few,quarter,1954,group stage
89,90,WC-1954,1954 FIFA World Cup,M-1954-15,Italy v Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-180,Cornaredo Stadium,Lugano,Switzerland,T-39,Italy,ITA,T-06,Belgium,BEL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,36000,24000.0,5,0,67,few,three quarter,1954,group stage
90,91,WC-1954,1954 FIFA World Cup,M-1954-16,England v Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-177,Wankdorf Stadium,Bern,Switzerland,T-27,England,ENG,T-73,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,30000.0,2,1,46,meduim,half,1954,group stage
91,92,WC-1954,1954 FIFA World Cup,M-1954-17,West Germany v Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,7–2,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0,35000,30000.0,9,0,86,meduim,almost full,1954,group stage
92,93,WC-1954,1954 FIFA World Cup,M-1954-18,Switzerland v Italy,group stage,Group 4,1,0,0,0,1954-06-23,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,55000,30000.0,5,1,55,meduim,three quarter,1954,group stage
93,94,WC-1954,1954 FIFA World Cup,M-1954-19,Austria v Switzerland,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,AUT,T-73,Switzerland,CHE,7–5,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0,50000,28000.0,12,1,56,meduim,three quarter,1954,knockout stage
94,95,WC-1954,1954 FIFA World Cup,M-1954-20,Uruguay v England,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-27,England,ENG,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,55000,28000.0,6,0,51,meduim,three quarter,1954,knockout stage
95,96,WC-1954,1954 FIFA World Cup,M-1954-21,Hungary v Brazil,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-34,Hungary,HUN,T-09,Brazil,BRA,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,40000.0,6,0,62,meduim,three quarter,1954,knockout stage
96,97,WC-1954,1954 FIFA World Cup,M-1954-22,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36000,45000.0,2,0,125,meduim,full,1954,knockout stage
97,98,WC-1954,1954 FIFA World Cup,M-1954-23,Hungary v Uruguay,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-34,Hungary,HUN,T-81,Uruguay,URY,4–2,4,2,2,-2,1,0,0-0,0,0,home team win,1,0,0,50000,45000.0,6,0,90,meduim,almost full,1954,knockout stage
98,99,WC-1954,1954 FIFA World Cup,M-1954-24,West Germany v Austria,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-83,West Germany,DEU,T-05,Austria,AUT,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,55000,32000.0,7,0,58,meduim,three quarter,1954,knockout stage
99,100,WC-1954,1954 FIFA World Cup,M-1954-25,Austria v Uruguay,third-place match,not applicable,0,1,0,0,1954-07-03,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-81,Uruguay,URY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,35000,32000.0,4,0,91,meduim,almost full,1954,knockout stage
100,101,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,final,not applicable,0,1,0,0,1954-07-04,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-34,Hungary,HUN,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,65000,34107.0,5,0,52,meduim,three quarter,1954,knockout stage
101,102,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,group stage,Group 3,1,0,0,0,1958-06-08,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-44,Mexico,MEX,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,34107.0,3,1,66,meduim,three quarter,1958,group stage
102,103,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-03,Argentina,ARG,T-83,West Germany,DEU,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,30000,31156.0,4,0,104,meduim,full,1958,group stage
103,104,WC-1958,1958 FIFA World Cup,M-1958-03,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,15000,10647.0,1,0,71,few,three quarter,1958,group stage
104,105,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-53,Paraguay,PRY,7–3,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,16518.0,10,0,83,few,almost full,1958,group stage
105,106,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-175,Arosvallen,Västerås,Sweden,T-84,Yugoslavia,YUG,T-62,Scotland,SCO,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,10000,9591.0,2,0,96,too few,almost full,1958,group stage
106,107,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,group stage,Group 3,1,0,0,0,1958-06-08,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-82,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,20000,15343.0,2,0,77,few,almost full,1958,group stage
107,108,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-174,Rimnersvallen,Uddevalla,Sweden,T-09,Brazil,BRA,T-05,Austria,AUT,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,18000,17788.0,3,0,99,few,almost full,1958,group stage
108,109,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,54000,49348.0,4,0,91,meduim,almost full,1958,group stage
109,110,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-03,Argentina,ARG,T-50,Northern Ireland,NIR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,15000,14174.0,4,0,94,few,almost full,1958,group stage
110,111,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-168,Olympia,Helsingborg,Sweden,T-83,West Germany,DEU,T-20,Czechoslovakia,CSK,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,27000,25000.0,4,0,93,few,almost full,1958,group stage
111,112,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-53,Paraguay,PRY,T-62,Scotland,SCO,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,20000,11665.0,5,0,58,few,three quarter,1958,group stage
112,113,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-175,Arosvallen,Västerås,Sweden,T-84,Yugoslavia,YUG,T-28,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,10000,12217.0,5,0,122,few,full,1958,group stage
113,114,WC-1958,1958 FIFA World Cup,M-1958-13,Mexico v Wales,group stage,Group 3,1,0,0,0,1958-06-11,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-44,Mexico,MEX,T-82,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,52000,15150.0,2,0,29,few,half,1958,group stage
114,115,WC-1958,1958 FIFA World Cup,M-1958-14,Brazil v England,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,54000,40895.0,0,0,76,meduim,almost full,1958,group stage
115,116,WC-1958,1958 FIFA World Cup,M-1958-15,Soviet Union v Austria,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-164,Ryavallen,Borås,Sweden,T-70,Soviet Union,SUN,T-05,Austria,AUT,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,15000,21239.0,2,0,142,few,full,1958,group stage
116,117,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,group stage,Group 3,1,0,0,0,1958-06-12,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,52000,38850.0,3,1,75,meduim,three quarter,1958,group stage
117,118,WC-1958,1958 FIFA World Cup,M-1958-17,Sweden v Wales,group stage,Group 3,1,0,0,0,1958-06-15,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-82,Wales,WAL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,52000,30287.0,0,1,58,meduim,three quarter,1958,group stage
118,119,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-168,Olympia,Helsingborg,Sweden,T-20,Czechoslovakia,CSK,T-03,Argentina,ARG,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,27000,16418.0,7,0,61,few,three quarter,1958,group stage
119,120,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-50,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,30000,21990.0,4,0,73,few,three quarter,1958,group stage
120,121,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-171,Eyravallen,Örebro,Sweden,T-28,France,FRA,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,13000,13554.0,3,0,104,few,full,1958,group stage
121,122,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-165,Tunavallen,Eskilstuna,Sweden,T-53,Paraguay,PRY,T-84,Yugoslavia,YUG,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,22000,13103.0,6,0,60,few,three quarter,1958,group stage
122,123,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,group stage,Group 3,1,0,0,0,1958-06-15,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-44,Mexico,MEX,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,13300.0,4,0,66,few,three quarter,1958,group stage
123,124,WC-1958,1958 FIFA World Cup,M-1958-23,Brazil v Soviet Union,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,54000,50928.0,2,0,94,many,almost full,1958,group stage
124,125,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-164,Ryavallen,Borås,Sweden,T-27,England,ENG,T-05,Austria,AUT,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,15000,15872.0,4,0,106,few,full,1958,group stage
125,126,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-17,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,30000,6196.0,3,0,21,too few,quarter,1958,group stage
126,127,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,group stage,Group 3,1,0,0,0,1958-06-17,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-82,Wales,WAL,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,52000,2823.0,3,0,5,too few,quarter,1958,group stage
127,128,WC-1958,1958 FIFA World Cup,M-1958-27,Soviet Union v England,group stage,Group 4,1,0,0,0,1958-06-17,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,23182.0,1,0,43,few,half,1958,group stage
128,129,WC-1958,1958 FIFA World Cup,M-1958-28,Brazil v Wales,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-82,Wales,WAL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,25923.0,1,0,48,meduim,half,1958,knockout stage
129,130,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-50,Northern Ireland,NIR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,11800.0,4,0,59,few,three quarter,1958,knockout stage
130,131,WC-1958,1958 FIFA World Cup,M-1958-30,Sweden v Soviet Union,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-70,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,52000,31900.0,2,1,61,meduim,three quarter,1958,knockout stage
131,132,WC-1958,1958 FIFA World Cup,M-1958-31,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,30000,20055.0,1,0,67,few,three quarter,1958,knockout stage
132,133,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-28,France,FRA,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,27100.0,7,0,52,meduim,three quarter,1958,knockout stage
133,134,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-166,Ullevi,Gothenburg,Sweden,T-72,Sweden,SWE,T-83,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,54000,49471.0,4,1,92,meduim,almost full,1958,knockout stage
134,135,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,third-place match,not applicable,0,1,0,0,1958-06-28,17:00,S-166,Ullevi,Gothenburg,Sweden,T-28,France,FRA,T-83,West Germany,DEU,6–3,6,3,3,-3,0,0,0-0,0,0,home team win,1,0,0,54000,32483.0,9,0,60,meduim,three quarter,1958,knockout stage
135,136,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,final,not applicable,0,1,0,0,1958-06-29,15:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-72,Sweden,SWE,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,49737.0,7,1,96,meduim,almost full,1958,knockout stage
136,137,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,group stage,Group 1,1,0,0,0,1962-05-30,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-81,Uruguay,URY,T-15,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,7908.0,3,0,44,too few,half,1962,group stage
137,138,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,group stage,Group 2,1,0,0,0,1962-05-30,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-73,Switzerland,CHE,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,67000,65006.0,4,1,97,many,almost full,1962,group stage
138,139,WC-1962,1962 FIFA World Cup,M-1962-03,Brazil v Mexico,group stage,Group 3,1,0,0,0,1962-05-30,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-44,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,18000,10484.0,2,0,58,few,three quarter,1962,group stage
139,140,WC-1962,1962 FIFA World Cup,M-1962-04,Argentina v Bulgaria,group stage,Group 4,1,0,0,0,1962-05-30,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,7134.0,1,0,40,too few,half,1962,group stage
140,141,WC-1962,1962 FIFA World Cup,M-1962-05,Soviet Union v Yugoslavia,group stage,Group 1,1,0,0,0,1962-05-31,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-84,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,18000,9622.0,2,0,53,too few,three quarter,1962,group stage
141,142,WC-1962,1962 FIFA World Cup,M-1962-06,West Germany v Italy,group stage,Group 2,1,0,0,0,1962-05-31,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-39,Italy,ITA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,67000,65440.0,0,0,98,many,almost full,1962,group stage
142,143,WC-1962,1962 FIFA World Cup,M-1962-07,Czechoslovakia v Spain,group stage,Group 3,1,0,0,0,1962-05-31,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,Czechoslovakia,CSK,T-71,Spain,ESP,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,12700.0,1,0,71,few,three quarter,1962,group stage
143,144,WC-1962,1962 FIFA World Cup,M-1962-08,Hungary v England,group stage,Group 4,1,0,0,0,1962-05-31,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-34,Hungary,HUN,T-27,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,7938.0,3,0,44,too few,half,1962,group stage
144,145,WC-1962,1962 FIFA World Cup,M-1962-09,Yugoslavia v Uruguay,group stage,Group 1,1,0,0,0,1962-06-02,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-84,Yugoslavia,YUG,T-81,Uruguay,URY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,18000,8829.0,4,0,49,too few,half,1962,group stage
145,146,WC-1962,1962 FIFA World Cup,M-1962-10,Chile v Italy,group stage,Group 2,1,0,0,0,1962-06-02,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-39,Italy,ITA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,67000,66057.0,2,1,99,many,almost full,1962,group stage
146,147,WC-1962,1962 FIFA World Cup,M-1962-11,Brazil v Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-02,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,18000,14903.0,0,0,83,few,almost full,1962,group stage
147,148,WC-1962,1962 FIFA World Cup,M-1962-12,England v Argentina,group stage,Group 4,1,0,0,0,1962-06-02,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-27,England,ENG,T-03,Argentina,ARG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,18000,9794.0,4,0,54,too few,three quarter,1962,group stage
148,149,WC-1962,1962 FIFA World Cup,M-1962-13,Soviet Union v Colombia,group stage,Group 1,1,0,0,0,1962-06-03,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-15,Colombia,COL,4–4,4,4,0,0,0,0,0-0,0,0,draw,0,0,1,18000,8040.0,8,0,45,too few,half,1962,group stage
149,150,WC-1962,1962 FIFA World Cup,M-1962-14,West Germany v Switzerland,group stage,Group 2,1,0,0,0,1962-06-03,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-73,Switzerland,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,67000,64922.0,3,0,97,many,almost full,1962,group stage
